"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/VFX/Particle_JumpPad.Particle_JumpPad","0","0","0","192","0","Compiling Particle_JumpPad: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites,bUsedWithNiagaraMeshParticles}"
"/Game/UI/UITextures/System/M_TGKlogo.M_TGKlogo","0","0","0","16","0","Compiling M_TGKlogo: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Materials/Signposts/M_Signpost_75.M_Signpost_75","0","0","0","23","0","Compiling M_Signpost_75: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/Signposts/M_Signpost_50.M_Signpost_50","0","0","0","23","0","Compiling M_Signpost_50: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/Signposts/M_Signpost_25.M_Signpost_25","0","0","0","23","0","Compiling M_Signpost_25: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/Signposts/M_Signpost_100.M_Signpost_100","0","0","0","23","0","Compiling M_Signpost_100: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/Glowband.Glowband","0","0","0","23","0","Compiling Glowband: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Textures/WoodPlanks_BaseColor_Mat.WoodPlanks_BaseColor_Mat","0","0","0","23","0","Compiling WoodPlanks_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/VCR_DefaultMaterial_BaseColor_sRGB_Mat.VCR_DefaultMaterial_BaseColor_sRGB_Mat","0","0","0","23","0","Compiling VCR_DefaultMaterial_BaseColor_sRGB_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/Cubemap_Sky.Cubemap_Sky","0","0","0","6","0","Compiling Cubemap_Sky: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/M_Book.M_Book","0","0","0","23","0","Compiling M_Book: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/M_Book2.M_Book2","0","0","0","23","0","Compiling M_Book2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Textures/TV_Screen_BaseColor_sRGB_Mat.TV_Screen_BaseColor_sRGB_Mat","0","0","0","14","0","Compiling TV_Screen_BaseColor_sRGB_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Materials/TV_Screen_BaseColor_sRGB_Mat.TV_Screen_BaseColor_sRGB_Mat","0","0","0","23","0","Compiling TV_Screen_BaseColor_sRGB_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/TV_01_-_Default_BaseColor_sRGB_Mat.TV_01_-_Default_BaseColor_sRGB_Mat","0","0","0","23","0","Compiling TV_01_-_Default_BaseColor_sRGB_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Textures/TrackTurn_LP_BaseColor_Mat.TrackTurn_LP_BaseColor_Mat","0","0","0","23","0","Compiling TrackTurn_LP_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/TrackTPiece_LP_BaseColor_Mat.TrackTPiece_LP_BaseColor_Mat","0","0","0","23","0","Compiling TrackTPiece_LP_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/Toybox_DefaultMaterial_BaseColor_sRGB_Mat.Toybox_DefaultMaterial_BaseColor_sRGB_Mat","0","0","0","23","0","Compiling Toybox_DefaultMaterial_BaseColor_sRGB_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/Decal_TOD_Poster.Decal_TOD_Poster","0","0","0","27","0","Compiling Decal_TOD_Poster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Meshes/Tape_DefaultMaterial_BaseColor_sRGB_Mat.Tape_DefaultMaterial_BaseColor_sRGB_Mat","0","0","0","44","0","Compiling Tape_DefaultMaterial_BaseColor_sRGB_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/TapeSleeve_DefaultMaterial_BaseColor_sRGB_Mat1.TapeSleeve_DefaultMaterial_BaseColor_sRGB_Mat1","0","0","0","23","0","Compiling TapeSleeve_DefaultMaterial_BaseColor_sRGB_Mat1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/TapeSleeve_DefaultMaterial_BaseColor_sRGB_Mat.TapeSleeve_DefaultMaterial_BaseColor_sRGB_Mat","0","0","0","23","0","Compiling TapeSleeve_DefaultMaterial_BaseColor_sRGB_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/Wallpaper_basecolor_Mat.Wallpaper_basecolor_Mat","0","0","0","23","0","Compiling Wallpaper_basecolor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Textures/StraightPiece_LP_BaseColor_Mat.StraightPiece_LP_BaseColor_Mat","0","0","0","23","0","Compiling StraightPiece_LP_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/M_SpeedBoost1.M_SpeedBoost1","0","0","0","23","0","Compiling M_SpeedBoost1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/M_SpeedBoost.M_SpeedBoost","0","0","0","23","0","Compiling M_SpeedBoost: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/Decal_SOTL_Poster.Decal_SOTL_Poster","0","0","0","27","0","Compiling Decal_SOTL_Poster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Materials/Soda_Unwrap_Texture_Checker_Material_BaseColor_sRGB_Mat.Soda_Unwrap_Texture_Checker_Material_BaseColor_sRGB_Mat","0","0","0","23","0","Compiling Soda_Unwrap_Texture_Checker_Material_BaseColor_sRGB_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_WardrobeLevel_Albedo_Mat.SM_WardrobeLevel_Albedo_Mat","0","0","0","23","0","Compiling SM_WardrobeLevel_Albedo_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_WardrobeFrame_Albedo_Mat.SM_WardrobeFrame_Albedo_Mat","0","0","0","23","0","Compiling SM_WardrobeFrame_Albedo_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Textures/SM_WardrobeDoorSmall_LP_BaseColor_Mat.SM_WardrobeDoorSmall_LP_BaseColor_Mat","0","0","0","23","0","Compiling SM_WardrobeDoorSmall_LP_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_WardrobeDoorOne_Albedo_Mat.SM_WardrobeDoorOne_Albedo_Mat","0","0","0","23","0","Compiling SM_WardrobeDoorOne_Albedo_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_WardrobeDoor3_Albedo_Mat.SM_WardrobeDoor3_Albedo_Mat","0","0","0","23","0","Compiling SM_WardrobeDoor3_Albedo_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_WardrobeDoor2_Albedo_Mat.SM_WardrobeDoor2_Albedo_Mat","0","0","0","23","0","Compiling SM_WardrobeDoor2_Albedo_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Textures/SM_WardrobeDoor1_LP_BaseColor_Mat.SM_WardrobeDoor1_LP_BaseColor_Mat","0","0","0","23","0","Compiling SM_WardrobeDoor1_LP_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Textures/SM_WallWindowFrame_LP_BaseColor_Mat.SM_WallWindowFrame_LP_BaseColor_Mat","0","0","0","23","0","Compiling SM_WallWindowFrame_LP_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_WallSplit_LP_AO_Metallic_Roughness_Mat.SM_WallSplit_LP_AO_Metallic_Roughness_Mat","0","0","0","23","0","Compiling SM_WallSplit_LP_AO_Metallic_Roughness_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_TVTABLE_LP_BaseColor_Mat.SM_TVTABLE_LP_BaseColor_Mat","0","0","0","23","0","Compiling SM_TVTABLE_LP_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/M_StandTop.M_StandTop","0","0","0","23","0","Compiling M_StandTop: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/M_StandLeg.M_StandLeg","0","0","0","23","0","Compiling M_StandLeg: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_speaker_low_DefaultMaterial_BaseColor_sRGB_Mat.SM_speaker_low_DefaultMaterial_BaseColor_sRGB_Mat","0","0","0","23","0","Compiling SM_speaker_low_DefaultMaterial_BaseColor_sRGB_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Textures/SM_screen_low_DefaultMaterial_BaseColor_Mat.SM_screen_low_DefaultMaterial_BaseColor_Mat","0","0","0","23","0","Compiling SM_screen_low_DefaultMaterial_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_PoledShelf_LP_Albedo_Mat.SM_PoledShelf_LP_Albedo_Mat","0","0","0","23","0","Compiling SM_PoledShelf_LP_Albedo_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_mouse_low_DefaultMaterial_BaseColor_Mat.SM_mouse_low_DefaultMaterial_BaseColor_Mat","0","0","0","23","0","Compiling SM_mouse_low_DefaultMaterial_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/mATRESS.mATRESS","0","0","0","23","0","Compiling mATRESS: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_keyboard_low_DefaultMaterial_BaseColor_Mat.SM_keyboard_low_DefaultMaterial_BaseColor_Mat","0","0","0","23","0","Compiling SM_keyboard_low_DefaultMaterial_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_Flipper_LP_Albedo_Mat.SM_Flipper_LP_Albedo_Mat","0","0","0","23","0","Compiling SM_Flipper_LP_Albedo_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Textures/SM_Door_LP_BaseColor_Mat.SM_Door_LP_BaseColor_Mat","0","0","0","23","0","Compiling SM_Door_LP_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_desk_low_01_-_Default_BaseColor_sRGB_Mat.SM_desk_low_01_-_Default_BaseColor_sRGB_Mat","0","0","0","23","0","Compiling SM_desk_low_01_-_Default_BaseColor_sRGB_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/SM_computer_low_DefaultMaterial_BaseColor_Mat.SM_computer_low_DefaultMaterial_BaseColor_Mat","0","0","0","23","0","Compiling SM_computer_low_DefaultMaterial_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Meshes/M_Bollard.M_Bollard","0","0","0","14","0","Compiling M_Bollard: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Materials/Decal_SailorGort_Poster.Decal_SailorGort_Poster","0","0","0","27","0","Compiling Decal_SailorGort_Poster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Materials/RCRemote.RCRemote","0","0","0","23","0","Compiling RCRemote: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/ramp_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat.ramp_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","0","0","23","0","Compiling ramp_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/RampPiece_LP_BaseColor_Mat.RampPiece_LP_BaseColor_Mat","0","0","0","23","0","Compiling RampPiece_LP_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/Pillow_LP_BaseColor_Mat.Pillow_LP_BaseColor_Mat","0","0","0","23","0","Compiling Pillow_LP_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/pencil_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat.pencil_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","0","0","14","0","Compiling pencil_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Textures/LP_Lamp_DefaultMaterial_BaseColor_Mat.LP_Lamp_DefaultMaterial_BaseColor_Mat","0","0","0","23","0","Compiling LP_Lamp_DefaultMaterial_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/Decal_JurrasicGortPoster.Decal_JurrasicGortPoster","0","0","0","27","0","Compiling Decal_JurrasicGortPoster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Textures/jumppad_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat.jumppad_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","0","0","14","0","Compiling jumppad_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Materials/M_JumpPad.M_JumpPad","0","0","0","14","0","Compiling M_JumpPad: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Materials/Heli_DefaultMaterial_BaseColor_sRGB_Mat.Heli_DefaultMaterial_BaseColor_sRGB_Mat","0","0","0","23","0","Compiling Heli_DefaultMaterial_BaseColor_sRGB_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Materials/M_GoldenGort.M_GoldenGort","0","0","0","65","0","Compiling M_GoldenGort: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithNiagaraMeshParticles}"
