Log file open, 01/21/23 21:20:40
LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
LogTargetPlatformManager: Display: Building Assets For Windows
LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
LogTargetPlatformManager: Loaded format module AudioFormatADPCM
LogTargetPlatformManager:   ADPCM
LogTargetPlatformManager:   PCM
LogTargetPlatformManager: Loaded format module AudioFormatBink
LogTargetPlatformManager:   BINKA
LogTargetPlatformManager: Loaded format module AudioFormatOgg
LogTargetPlatformManager:   OGG
LogTargetPlatformManager: Loaded format module AudioFormatOpus
LogTargetPlatformManager:   OPUS
LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
LogTargetPlatformManager: Loaded format module MetalShaderFormat
LogTargetPlatformManager:   SF_METAL
LogTargetPlatformManager:   SF_METAL_MRT
LogTargetPlatformManager:   SF_METAL_TVOS
LogTargetPlatformManager:   SF_METAL_MRT_TVOS
LogTargetPlatformManager:   SF_METAL_SM5
LogTargetPlatformManager:   SF_METAL_MACES3_1
LogTargetPlatformManager:   SF_METAL_MRT_MAC
LogTargetPlatformManager: Loaded format module ShaderFormatD3D
LogTargetPlatformManager:   PCD3D_SM6
LogTargetPlatformManager:   PCD3D_SM5
LogTargetPlatformManager:   PCD3D_ES31
LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
LogTargetPlatformManager:   GLSL_150_ES31
LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
LogTargetPlatformManager:   VVM_1_0
LogTargetPlatformManager: Loaded format module VulkanShaderFormat
LogTargetPlatformManager:   SF_VULKAN_SM5
LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
LogTargetPlatformManager:   SF_VULKAN_ES31
LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
LogWindows: WindowsPlatformFeatures enabled
LogInit: Physics initialised using underlying interface: Chaos
LogInit: Using OS detected language (en-GB).
LogInit: Using OS detected locale (en-GB).
LogTextLocalizationManager: No specific localization for 'en-GB' exists, so 'en' will be used for the language.
LogRendererCore: Ray tracing is disabled. Reason: r.RayTracing=0.
LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Intermediate/ShaderAutogen/PCD3D_ES31/AutogenShaderHeaders.ush
LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
LogDerivedDataCache: FDerivedDataBackendGraph:  Pak pak cache file ../../../../../../Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
LogDerivedDataCache: FDerivedDataBackendGraph:  CompressedPak pak cache file ../../../../../../Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1230 MiB)
LogDerivedDataCache: FDerivedDataBackendGraph:  EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
LogDerivedDataCache: Speed tests for C:/Users/m020115k/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
LogDerivedDataCache: Display: Performance to C:/Users/m020115k/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=1521.83MBs, RandomWriteSpeed=113.41MBs. Assigned SpeedClass 'Local'
LogDerivedDataCache: Using Local data cache path C:/Users/m020115k/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
LogVirtualization: VirtualizationSystem name found in ini file: None
LogVirtualization: FNullVirtualizationSystem mounted, virtualization will be disabled
LogShaderCompilers: Guid format shader working directory is -32 characters bigger than the processId version (../../../../../../Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Intermediate/Shaders/WorkingDirectory/25292/).
LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/m020115k/AppData/Local/Temp/UnrealShaderWorkingDir/0F3B79EF45B83C2B3EA03EB6B36E0D1F/'.
LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
LogShaderCompilers: Display: Using Local Shader Compiler with 13 workers.
LogAssetRegistry: FAssetRegistry took 0.0103 seconds to start up
LogEditorDomain: Display: EditorDomain is Disabled
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/Gameplay/07_-_Default.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/Gameplay/03_-_Default.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/Gameplay/01_-_Default.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/All_blockouts/Round_Bulb_Base_Mesh_Sphere004.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/All_blockouts/Round_Bulb_Base_Mesh_Object002.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/All_blockouts/ceiling_light_frame_Base_Mesh_Sphere001.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/All_blockouts/ceiling_light_frame_Base_Mesh_Cylinder001.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/All_blockouts/ceiling_light_frame_Base_Mesh_Sphere002.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/All_blockouts/02_-_Default.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/All_blockouts/03_-_Default.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/All_blockouts/Bed/Mouse_Basemesh_default.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/All_blockouts/Coffee_Table/Mouse_Basemesh_default.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/All_blockouts/Bed/01_-_Default.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/All_blockouts/Desk_Table/01_-_Default.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/All_blockouts/Walls/09_-_Default.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/All_blockouts/Wardrobe/01_-_Default.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/LevelDesign/s027702k_Mause/Kinairo_models/AdamModles/Shelf/09_-_Default.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/__ExternalActors__/EngineContent/ThirdPerson/Maps/ThirdPersonMap/1/4N/YMLM3SSI72MZCO9Z8XZPJ4.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/__ExternalActors__/EngineContent/ThirdPerson/Maps/ThirdPersonMap/2/IZ/8QF9LAS21A253FKE3014DG.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/__ExternalActors__/EngineContent/ThirdPerson/Maps/ThirdPersonMap/3/IV/B5K2UMP9LU1U41VPJEPIDH.uasset is too new. Engine Version: 1004  Package Version: 1008
LogAssetRegistry: Error: Package C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/__ExternalActors__/EngineContent/ThirdPerson/Maps/ThirdPersonMap/C/5K/91H7G3BH2I8KO6NL68KJM8.uasset is too new. Engine Version: 1004  Package Version: 1008
LogSerialization: UsePackageTrailer: 'false'
LogInit: Selected Device Profile: [WindowsEditor]
LogDeviceProfileManager: Active device profile: [00000909FFE7DAC0][0000090A023D2800 50] WindowsEditor
LogDeviceProfileManager: Profiles: [00000909FFE7D580][0000090A023D0000 50] Windows, [00000909FFE7DAC0][0000090A023D2800 50] WindowsEditor, [00000909FFE7D200][0000090A023D7800 50] WindowsServer, [00000909FFE7D040][0000090A023DA000 50] WindowsClient, [00000909FFE7AD40][0000090A023DC800 50] IOS, [00000909FFE7CB00][00000909F9912800 50] iPadAir2, [00000909FFE7E000][0000090A023E0000 50] IPadPro, [00000909FFE7E380][0000090A023E2800 50] iPadAir3, [00000909FFE79BC0][0000090A023E7800 50] iPadAir4, [00000909FFE7AB80][0000090A023EA000 50] iPadMini4, [00000909FFE7BB40][0000090A023EC800 50] iPadMini5, [00000909FFE7E540][0000090A023D5000 50] iPadMini6, [0000090A024D0E00][0000090A02402800 50] iPhone6S, [0000090A024D1180][0000090A02400000 50] iPhone7, [0000090A024D1500][0000090A02405000 50] iPodTouch7, [0000090A024D2680][0000090A0240A000 50] iPhone6SPlus, [0000090A024D24C0][0000090A0240C800 50] iPhone7Plus, [0000090A024D2300][0000090A023E5000 50] iPhoneSE, [0000090A024D2140][0000090A02407800 50] iPhone8, [0000090A024D1F80][0000090A02390000 50] iPhone8Plus, [0000090A024D0A80][0000090A02395000 50] iPhoneX, [0000090A024D01C0][0000090A02397800 50] iPhoneXS, [0000090A024D0540][0000090A0239A000 50] iPhoneXSMax, [0000090A024D0FC0][0000090A0239C800 50] iPhoneXR, [0000090A024D2840][00000909E2F25000 50] iPhone11, [0000090A024D16C0][0000090A02340000 50] iPhone11Pro, [0000090A024D1880][0000090A02345000 50] iPhone11ProMax, [0000090A024D1A40][0000090A02347800 50] iPhoneSE2, [0000090A024D3B80][0000090A0234A000 50] iPhone12Mini, [0000090A024D2A00][0000090A0234C800 50] iPhone12, [0000090A024D39C0][0000090A02392800 50] iPhone12Pro, [0000090A024D3800][0000090A02410000 50] iPhone12ProMax, [0000090A024D0700][0000090A02415000 50] iPhone13Mini, [0000090A024D32C0][0000090A02417800 50] iPhone13, [0000090A024D0000][0000090A0241A000 50] iPhone13Pro, [0000090A024D08C0][0000090A0241C800 50] iPhone13ProMax, [0000090A024D1340][0000090A02342800 50] iPadPro105, [0000090A024D2F40][0000090A02420000 50] iPadPro129, [0000090A024D0380][0000090A02425000 50] iPadPro97, [0000090A024D3100][0000090A02427800 50] iPadPro2_129, [0000090A024D40C0][0000090A0242A000 50] iPad5, [0000090A024D3640][0000090A0242C800 50] iPad6, [0000090A024D4980][0000090A02412800 50] iPad7, [0000090A024D3480][0000090A02430000 50] iPad8, [0000090A024D1DC0][0000090A02435000 50] iPad9, [0000090A024D1C00][0000090A02437800 50] iPadPro11, [0000090A024D4B40][0000090A0243A000 50] iPadPro2_11, [0000090A024D2BC0][0000090A0243C800 50] iPadPro3_11, [0000090A024D5080][0000090A02422800 50] iPadPro3_129, [0000090A024D0C40][0000090A02380000 50] iPadPro4_129, [0000090A024D4440][0000090A02385000 50] iPadPro5_129, [0000090A024D5CC0][0000090A02387800 50] AppleTV, [0000090A024D5940][0000090A0238A000 50] AppleTV4K, [0000090A024D2D80][0000090A0238C800 50] TVOS, [0000090A024D9140][0000090A02470000 50] Mac, [0000090A024D94C0][0000090A02472800 50] MacEditor, [0000090A024D78C0][0000090A02477800 50] MacClient, [0000090A024D3D40][0000090A0247A000 50] MacServer, [0000090A024D8C00][0000090A02432800 50] Linux, [0000090A024D3F00][0000090A02382800 50] LinuxEditor, [0000090A024D7FC0][0000090A0247C800 50] LinuxArm64Editor, [0000090A024D5240][0000090A02450000 50] LinuxArm64, [0000090A024D71C0][0000090A02455000 50] LinuxClient, [0000090A024D4280][0000090A02457800 50] LinuxArm64Client, [0000090A024D7000][0000090A0245A000 50] LinuxServer, [0000090A024D6900][0000090A0245C800 50] LinuxArm64Server, [0000090A024D9A00][0000090A02475000 50] Android, [0000090A024D5400][0000090A02460000 50] Android_Preview_OpenGL, [0000090A024D8500][0000090A02465000 50] Android_Preview_Vulkan, [0000090A024D6C80][0000090A02467800 50] Android_Low, [0000090A024D4D00][0000090A0246A000 50] Android_Mid, [0000090A024D7380][0000090A0246C800 50] Android_High, [0000090A024D5B00][0000090A02452800 50] Android_Default, [0000090A024D8340][0000090A02480000 50] Android_Adreno4xx, [0000090A024D63C0][0000090A02485000 50] Android_Adreno5xx_Low, [0000090A024D8A40][0000090A02487800 50] Android_Adreno5xx, [0000090A024D5E80][0000090A0248A000 50] Android_Adreno6xx, [0000090A024D86C0][0000090A0248C800 50] Android_Adreno6xx_Vulkan, [0000090A024D9BC0][0000090A02462800 50] Android_Adreno7xx, [0000090A024D4EC0][0000090A02490000 50] Android_Adreno7xx_Vulkan, [0000090A024D7A80][0000090A02495000 50] Android_Mali_T6xx, [0000090A024D55C0][0000090A02497800 50] Android_Mali_T7xx, [0000090A024D7E00][0000090A0249A000 50] Android_Mali_T8xx, [0000090A024D9840][0000090A0249C800 50] Android_Mali_G71, [0000090A024D9D80][0000090A02482800 50] Android_Mali_G72, [0000090A024D9300][0000090A02350000 50] Android_Mali_G72_Vulkan, [0000090A024D7C40][0000090A02355000 50] Android_Mali_G76, [0000090A024D9F40][0000090A02357800 50] Android_Mali_G76_Vulkan, [0000090A024D6AC0][0000090A0235A000 50] Android_Mali_G77, [0000090A024D8880][0000090A0235C800 50] Android_Mali_G77_Vulkan, [0000090A024DA100][0000090A02492800 50] Android_Mali_G78, [0000090A024D6E40][0000090A024A0000 50] Android_Mali_G78_Vulkan, [0000090A024DA2C0][0000090A024A5000 50] Android_Mali_G710, [0000090A024DAD40][0000090A024A7800 50] Android_Mali_G710_Vulkan, [0000090A024DA640][0000090A024AA000 50] Android_Xclipse_920, [0000090A024D8F80][0000090A024AC800 50] Android_Xclipse_920_Vulkan, [0000090A024DAF00][0000090A02352800 50] Android_Vulkan_SM5, [0000090A024D6580][0000090A024B0000 50] Android_PowerVR_G6xxx, [0000090A024D8180][0000090A024B5000 50] Android_PowerVR_GT7xxx, [0000090A024DB0C0][0000090A024B7800 50] Android_PowerVR_GE8xxx, [0000090A024DA9C0][0000090A024BA000 50] Android_PowerVR_GM9xxx, [0000090A024DBD00][0000090A024BC800 50] Android_PowerVR_GM9xxx_Vulkan, [0000090A024D8DC0][0000090A024A2800 50] Android_TegraK1, [0000090A024D6200][0000090A024C0000 50] Android_Unknown_Vulkan, [0000090A024DBEC0][0000090A024C5000 50] Oculus_Quest, [0000090A024DB280][0000090A024C7800 50] Oculus_Quest2, [0000090A024D7540][0000090A024CA000 50] HoloLens, 
LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
LogMeshReduction: No distributed automatic mesh merging module available
LogMeshMerging: No distributed automatic mesh merging module available
LogNetVersion: CritterballBoom 1.0.0, NetCL: 19505902, EngineNetVer: 23, GameNetVer: 0 (Checksum: 2663492005)
LogSlate: Border
LogSlate: BreadcrumbButton
LogSlate: Default
LogSlate: Icons.Save
LogSlate: Icons.Toolbar.Settings
LogSlate: ListView
LogSlate: SoftwareCursor_CardinalCross
LogSlate: SoftwareCursor_Grab
LogSlate: TableView.DarkRow
LogSlate: TableView.Row
LogSlate: TreeView
SourceControl: Source control is disabled
SourceControl: Source control is disabled
SourceControl: Source control is disabled
LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: EED0363141D2959BB5E9989FA308DEE2 | Instance: 65C400C54D2A230CD99C92B7A4FAB177 (C115-13-25292).
LogPython: Using Python 3.9.7
LogOpenImageDenoise: OIDN starting up
LogWindows: Warning: CreateProc failed: The system cannot find the file specified. (0x00000002)
LogWindows: Warning: URL: C:/Users/q021572k/AppData/Local/Microsoft/GitHubDesktop/current/resources/app/git/cmd/git.exe version
LogWindows: Warning: CreateProc failed: The system cannot find the file specified. (0x00000002)
LogWindows: Warning: URL: C:/Users/q021572k/AppData/Local/Microsoft/GitHubDesktop/current/resources/app/git/cmd/git.exe version
LogWindows: Warning: CreateProc failed: The system cannot find the file specified. (0x00000002)
LogWindows: Warning: URL: C:/Users/q021572k/AppData/Local/Microsoft/GitHubDesktop/current/resources/app/git/cmd/git.exe version
LogUProjectInfo: Found projects:
LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
LogCollectionManager: Loaded 0 collections in 0.001977 seconds
LogFileCache: Scanning file cache for directory 'C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Saved/Collections/' took 0.00s
LogFileCache: Scanning file cache for directory 'C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/Developers/m020115k/Collections/' took 0.00s
LogFileCache: Scanning file cache for directory 'C:/Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/Collections/' took 0.00s
LogUObjectArray: 28661 objects as part of root set at end of initial load.
LogUObjectAllocator: 8290968 out of 0 bytes used by permanent object pool.
LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
LogInit: Executing Class /Script/UnrealEd.CookCommandlet
LogInit: Initializing Editor Engine...
LogEngine: Initializing Engine...
LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
LogInit: Initializing FReadOnlyCVARCache
LogSubsystemCollection: Failed to initialize subsystem dependency (WorldPartitionSubsystem)
LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
LogAIModule: Creating AISystem for world Untitled
LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
LogInit: Texture streaming: Disabled
LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
LogInit: Initializing Editor Engine Completed
BlueprintLog: New page: Editor Load
LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
LogCook: Display: CookSettings for Memory: MemoryMaxUsedVirtual 0MiB, MemoryMaxUsedPhysical 16384MiB, MemoryMinFreeVirtual 0MiB, MemoryMinFreePhysical 1024MiB
LogCook: Display: Mobile HDR setting 1
LogCook: Display: Creating asset registry
LogAssetRegistry: Asset discovery search completed in 2.0502 seconds
LogCollectionManager: Fixed up redirectors for 0 collections in 0.000002 seconds (updated 0 objects)
LogCook: Display: Discovering localized assets for cultures: en
LogCook: Display: Unable to read previous cook inisettings for platform Windows invalidating cook
LogCook: Display: Clearing all cooked content for platform Windows
LogCook: Display: Sandbox cleanup took 0.053 seconds for platforms Windows
LogCook: Display: Checking global shaders for platform Windows
LogShaderCompilers: Display: ================================================
LogShaderCompilers: Display: === FShaderJobCache stats ===
LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.00%
LogShaderCompilers: Display: === Shader Compilation stats ===
LogShaderCompilers: Display: Shaders Compiled: 0
LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
LogShaderCompilers: Display: ================================================
LogShaderLibrary: Display: 
LogShaderLibrary: Display: Shader Library 'Global' (PCD3D_SM5) Stats:
LogShaderLibrary: Display: =================
LogShaderLibrary: Display: Assets: 1, Unique Shadermaps: 353 (35300.00%)
LogShaderLibrary: Display: Total Shaders: 4133, Unique Shaders: 4119 (99.66%)
LogShaderLibrary: Display: Total Shader Size: 10.87mb, Unique Shaders Size: 10.87mb (99.96%)
LogShaderLibrary: Display: === Extended info:
LogShaderLibrary: Display: Minimum number of shaders in shadermap: 1
LogShaderLibrary: Display: Median number of shaders in shadermap: 3
LogShaderLibrary: Display: Maximum number of shaders in shadermap: 369
LogShaderLibrary: Display: Number of shadermaps referencing top 10 most shared shaders:
LogShaderLibrary: Display:     4, 3, 2, 2, 2, 2, 2, 2, 2, 2
LogShaderLibrary: Display: Textual dump saved to '../../../../../../Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Saved/Shaders/PCD3D_SM5/ShaderDebug-Global-PCD3D_SM5/Dump.txt'
LogShaderLibrary: Display: =================
LogPackageUtilities: Searching using wildcard: '../../../Engine/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../../../../Users/m020115k/Documents/GitHub/Group12_COLLAB/CritterballBoom/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Bridge/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/2D/Paper2D/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Developer/AnimationSharing/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Animation/ControlRig/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Animation/ControlRigSpline/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Animation/IKRig/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Editor/GeometryMode/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Editor/ModelingToolsEditorMode/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Editor/SpeedTreeImporter/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/ChaosClothEditor/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/ChaosNiagara/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/ChaosSolverPlugin/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/FullBodyIK/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/FX/Niagara/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/GeometryCollectionPlugin/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/GeometryFlow/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/MeshLODToolset/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/MeshModelingToolsetExp/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/PythonScriptPlugin/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Enterprise/DatasmithContent/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/MovieScene/SequencerScripting/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Media/MediaCompositing/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/AudioSynesthesia/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/GeometryProcessing/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/HairStrands/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/MeshModelingToolset/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/ResonanceAudio/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/Synthesis/Content/*.uasset'
LogPackageUtilities: Warning: Engine.ini:[Core.System]:Paths entry '../../../Engine/Plugins/Editor/BlueprintHeaderView/Content' is not mounted. Skipping it.
LogPackageUtilities: Warning: Engine.ini:[Core.System]:Paths entry '../../../Engine/Plugins/Editor/GLTFImporter/Content' is not mounted. Skipping it.
LogPackageUtilities: Warning: Engine.ini:[Core.System]:Paths entry '../../../Engine/Plugins/Experimental/ChaosCaching/Content' is not mounted. Skipping it.
LogPackageUtilities: Warning: Engine.ini:[Core.System]:Paths entry '../../../Engine/Plugins/Experimental/Dataflow/Content' is not mounted. Skipping it.
